mos_patch_1,name_patch,width_patch_1,height_patch_1,top_patch_1,left_patch_1,bottom_patch_1,right_patch_1,mos_patch_2,width_patch_2,height_patch_2,top_patch_2,left_patch_2,bottom_patch_2,right_patch_2,mos_patch_3,width_patch_3,height_patch_3,top_patch_3,left_patch_3,bottom_patch_3,right_patch_3,mos_image,name_image,width_image,height_image,top_image,left_image,bottom_image,right_image,num_pix_image,size_image,size_image_cnt,is_valid
75.43175941513674,patches/EMOTIC__3u4etmbuf681yn8p83.jpg,392.0,196.0,64,94,260,486,65.14607693377678,294.0,147.0,223,440,370,734,73.36611802307506,196.0,98.0,88,778,186,974,68.34151043419136,voc_emotic_ava/EMOTIC__3u4etmbuf681yn8p83.jpg,980.0,490.0,0,0,490,980,480200,490x980,3,False
71.47476606669417,patches/AVA__905784.jpg,320.0,240.0,137,67,377,387,63.118302232127675,240.0,180.0,312,452,492,692,73.91219600533172,160.0,120.0,421,138,541,298,64.1893958065816,voc_emotic_ava/AVA__905784.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
73.39963022025032,patches/AVA__905424.jpg,320.0,240.0,175,257,415,577,57.95785514221954,240.0,180.0,367,175,547,415,69.51359593270493,160.0,120.0,45,419,165,579,72.83309525943585,voc_emotic_ava/AVA__905424.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,True
72.9875863007281,patches/AVA__924864.jpg,320.0,240.0,188,428,428,748,81.63729506166216,240.0,180.0,365,323,545,563,61.92822185160996,160.0,120.0,475,523,595,683,74.64544264889284,voc_emotic_ava/AVA__924864.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
77.72315081061849,patches/EMOTIC__sun_aqkkxfaxtduojdsw.jpg,320.0,240.0,40,235,280,555,77.31032922966395,240.0,180.0,382,495,562,735,76.74433021290866,160.0,120.0,7,513,127,673,76.34653163875423,voc_emotic_ava/EMOTIC__sun_aqkkxfaxtduojdsw.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
58.386502529240225,patches/AVA__935799.jpg,320.0,240.0,349,293,589,613,61.876069726938105,240.0,180.0,333,70,513,310,60.15633362489009,160.0,120.0,127,626,247,786,38.479240161079396,voc_emotic_ava/AVA__935799.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
67.02839605443232,patches/AVA__937923.jpg,320.0,240.0,306,159,546,479,59.043239116254384,240.0,180.0,97,113,277,353,69.4702445114585,160.0,120.0,167,380,287,540,54.625694578596324,voc_emotic_ava/AVA__937923.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
78.08977821644156,patches/EMOTIC__sun_adqdtaezzlknfjxy.jpg,320.0,240.0,330,430,570,750,69.21256560765465,240.0,180.0,16,530,196,770,73.45436924227442,160.0,120.0,333,259,453,419,72.15530166866535,voc_emotic_ava/EMOTIC__sun_adqdtaezzlknfjxy.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
80.80323838316946,patches/AVA__891528.jpg,320.0,240.0,156,42,396,362,76.83400992948528,240.0,180.0,150,441,330,681,74.21513563972741,160.0,120.0,41,388,161,548,71.5822576478117,voc_emotic_ava/AVA__891528.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,True
79.15046657163597,patches/AVA__840176.jpg,320.0,240.0,111,216,351,536,59.01330149575491,240.0,180.0,39,515,219,755,72.10996129199339,160.0,120.0,361,410,481,570,66.98353864448815,voc_emotic_ava/AVA__840176.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
81.36884596920862,patches/AVA__940887.jpg,320.0,240.0,252,155,492,475,70.49586571921894,240.0,180.0,290,461,470,701,61.05399792476766,160.0,120.0,195,604,315,764,73.01202336983884,voc_emotic_ava/AVA__940887.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
62.26082604164975,patches/AVA__941080.jpg,320.0,240.0,52,306,292,626,52.233573529896915,240.0,180.0,408,203,588,443,58.4079736430389,160.0,120.0,295,237,415,397,55.05301204041368,voc_emotic_ava/AVA__941080.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,True
82.72261767419975,patches/AVA__905667.jpg,320.0,240.0,43,418,283,738,70.81852843326898,240.0,180.0,409,218,589,458,68.00226112521345,160.0,120.0,429,501,549,661,72.04489139122022,voc_emotic_ava/AVA__905667.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
68.41718125013044,patches/AVA__936173.jpg,320.0,240.0,63,227,303,547,82.66399156943706,240.0,180.0,388,353,568,593,76.07022144305171,160.0,120.0,410,212,530,372,74.63892911192198,voc_emotic_ava/AVA__936173.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
79.0122023016349,patches/AVA__905153.jpg,320.0,240.0,6,437,246,757,68.20317136373718,240.0,180.0,63,208,243,448,71.5060691517201,160.0,120.0,426,328,546,488,78.4198967211274,voc_emotic_ava/AVA__905153.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
84.73422365638038,patches/AVA__917285.jpg,320.0,240.0,263,462,503,782,84.73997112406819,240.0,180.0,129,380,309,620,71.97115837075641,160.0,120.0,474,63,594,223,74.2882121140435,voc_emotic_ava/AVA__917285.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
75.43680862226519,patches/AVA__942261.jpg,320.0,240.0,295,408,535,728,70.28309828715679,240.0,180.0,406,152,586,392,70.06251798649943,160.0,120.0,133,366,253,526,71.22601591018082,voc_emotic_ava/AVA__942261.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
70.89420130626381,patches/AVA__911289.jpg,320.0,240.0,75,339,315,659,66.20885587611858,240.0,180.0,358,135,538,375,66.15525126406912,160.0,120.0,163,136,283,296,54.192652091800575,voc_emotic_ava/AVA__911289.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
80.05711720418121,patches/AVA__887697.jpg,320.0,240.0,65,159,305,479,73.15736649149905,240.0,180.0,363,480,543,720,76.13064256038301,160.0,120.0,333,155,453,315,72.88432763484904,voc_emotic_ava/AVA__887697.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
70.059346318043,patches/AVA__843473.jpg,320.0,240.0,132,383,372,703,57.16419201726132,240.0,180.0,380,509,560,749,43.33224407980185,160.0,120.0,35,529,155,689,66.4547584498149,voc_emotic_ava/AVA__843473.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
36.08715126100764,patches/AVA__856939.jpg,320.0,240.0,171,315,411,635,63.159326725124274,240.0,180.0,154,84,334,324,51.587066905840686,160.0,120.0,397,605,517,765,63.53813588553174,voc_emotic_ava/AVA__856939.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
74.23722381594966,patches/AVA__926773.jpg,320.0,240.0,309,50,549,370,68.80899230394888,240.0,180.0,214,559,394,799,70.32228677759701,160.0,120.0,132,517,252,677,77.22250676738375,voc_emotic_ava/AVA__926773.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
85.99306527363248,patches/AVA__845572.jpg,320.0,240.0,215,460,455,780,76.7305411732556,240.0,180.0,344,283,524,523,76.1661411162497,160.0,120.0,153,355,273,515,68.60248607411772,voc_emotic_ava/AVA__845572.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
73.61283027252607,patches/AVA__933093.jpg,320.0,240.0,325,66,565,386,77.64486251441548,240.0,180.0,372,385,552,625,78.36139845121474,160.0,120.0,35,162,155,322,74.0486952820997,voc_emotic_ava/AVA__933093.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,True
58.55752623445885,patches/AVA__928726.jpg,320.0,240.0,40,216,280,536,71.77338581265585,240.0,180.0,38,3,218,243,57.468494951261185,160.0,120.0,424,160,544,320,23.14227159830312,voc_emotic_ava/AVA__928726.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
77.72106762115523,patches/AVA__948822.jpg,320.0,240.0,68,375,308,695,72.69744766326744,240.0,180.0,152,157,332,397,76.765600895439,160.0,120.0,350,97,470,257,78.57265062919082,voc_emotic_ava/AVA__948822.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
84.74601676236391,patches/AVA__929477.jpg,320.0,240.0,84,195,324,515,63.85835826491819,240.0,180.0,359,79,539,319,57.50684061670509,160.0,120.0,342,315,462,475,66.81925972843325,voc_emotic_ava/AVA__929477.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
65.85288415895833,patches/AVA__911069.jpg,320.0,240.0,70,415,310,735,81.3662001769592,240.0,180.0,215,111,395,351,65.23715638177669,160.0,120.0,111,17,231,177,70.68768762944984,voc_emotic_ava/AVA__911069.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
86.09972625683075,patches/AVA__911760.jpg,320.0,240.0,33,435,273,755,72.31564171412887,240.0,180.0,24,135,204,375,67.22011387267604,160.0,120.0,308,633,428,793,75.81954448228491,voc_emotic_ava/AVA__911760.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,True
75.58309191295399,patches/AVA__912261.jpg,320.0,240.0,303,278,543,598,54.51857452710731,240.0,180.0,9,536,189,776,59.7703592868252,160.0,120.0,55,134,175,294,71.36740560560881,voc_emotic_ava/AVA__912261.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
81.1312897517387,patches/AVA__871239.jpg,320.0,240.0,108,64,348,384,70.50214602519874,240.0,180.0,273,445,453,685,77.31480365692197,160.0,120.0,420,251,540,411,76.69368151453607,voc_emotic_ava/AVA__871239.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
77.24174163291215,patches/AVA__926666.jpg,320.0,240.0,355,405,595,725,77.52639192900051,240.0,180.0,185,85,365,325,73.96031549361456,160.0,120.0,82,370,202,530,80.38334228113294,voc_emotic_ava/AVA__926666.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
82.19697474945843,patches/AVA__915171.jpg,320.0,240.0,247,261,487,581,44.2036844008442,240.0,180.0,34,188,214,428,49.5429264870644,160.0,120.0,116,436,236,596,63.59566511541018,voc_emotic_ava/AVA__915171.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
81.70997339308168,patches/EMOTIC__3v8jcc9t88yrdd0kkd.jpg,320.0,240.0,61,437,301,757,70.0783519031825,240.0,180.0,332,521,512,761,75.14832005663717,160.0,120.0,103,49,223,209,72.45232417602216,voc_emotic_ava/EMOTIC__3v8jcc9t88yrdd0kkd.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
72.02353474118291,patches/AVA__850813.jpg,320.0,240.0,30,344,270,664,68.38221577924291,240.0,180.0,338,488,518,728,60.388362616809644,160.0,120.0,390,298,510,458,71.01280804137653,voc_emotic_ava/AVA__850813.jpg,800.0,600.0,0,0,600,800,480000,600x800,34,False
79.40465467985472,patches/EMOTIC__gr0n9z2if2cr0v5rch.jpg,340.0,225.0,74,308,299,648,57.25245438088224,255.0,169.0,293,201,462,456,73.254483591779,170.0,112.0,274,485,386,655,76.64464656130248,voc_emotic_ava/EMOTIC__gr0n9z2if2cr0v5rch.jpg,851.0,564.0,0,0,564,851,479964,564x851,1,False
83.98148255174995,patches/EMOTIC__3emnzto8cx23ewhxnj.jpg,329.0,233.0,323,136,556,465,80.62622766300952,246.0,174.0,132,187,306,433,72.24504730538315,164.0,116.0,119,597,235,761,77.72077008098533,voc_emotic_ava/EMOTIC__3emnzto8cx23ewhxnj.jpg,823.0,583.0,0,0,583,823,479809,583x823,1,True
73.39824281050001,patches/EMOTIC__1msjn2yijfew73mlv6.jpg,339.0,226.0,186,103,412,442,56.99977101746735,254.0,169.0,248,475,417,729,58.22235560548955,169.0,113.0,77,12,190,181,76.52949968446967,voc_emotic_ava/EMOTIC__1msjn2yijfew73mlv6.jpg,849.0,565.0,0,0,565,849,479685,565x849,1,False
86.12132163559494,patches/AVA__837022.jpg,320.0,239.0,339,318,578,638,84.21269430957004,240.0,179.0,117,245,296,485,69.99971737469166,160.0,119.0,455,630,574,790,78.5872849043391,voc_emotic_ava/AVA__837022.jpg,800.0,599.0,0,0,599,800,479200,599x800,4,False
83.42660571596727,patches/AVA__910372.jpg,320.0,239.0,9,134,248,454,52.228951415329036,240.0,179.0,29,538,208,778,65.75960794922806,160.0,119.0,452,384,571,544,70.49383480673578,voc_emotic_ava/AVA__910372.jpg,800.0,599.0,0,0,599,800,479200,599x800,4,True
71.29781058056089,patches/AVA__902312.jpg,320.0,239.0,229,159,468,479,71.4550574669463,240.0,179.0,387,365,566,605,78.37700683099875,160.0,119.0,131,269,250,429,75.14382155837815,voc_emotic_ava/AVA__902312.jpg,800.0,599.0,0,0,599,800,479200,599x800,4,False
77.88135880790531,patches/AVA__927917.jpg,320.0,239.0,242,455,481,775,79.93613409430512,240.0,179.0,88,330,267,570,71.75033301199717,160.0,119.0,422,179,541,339,83.26955065479783,voc_emotic_ava/AVA__927917.jpg,800.0,599.0,0,0,599,800,479200,599x800,4,False
58.9021754518104,patches/AVA__913041.jpg,319.0,239.0,349,411,588,730,75.21744732137451,239.0,179.0,218,364,397,603,70.2602265169207,159.0,119.0,86,449,205,608,67.93232096352645,voc_emotic_ava/AVA__913041.jpg,799.0,599.0,0,0,599,799,478601,599x799,1,False
61.11540075559637,patches/AVA__856208.jpg,320.0,239.0,329,94,568,414,84.64305693885308,240.0,179.0,402,447,581,687,76.38294468496059,160.0,119.0,170,532,289,692,64.0830397610066,voc_emotic_ava/AVA__856208.jpg,800.0,598.0,0,0,598,800,478400,598x800,3,True
83.58357350494413,patches/AVA__904501.jpg,320.0,239.0,196,278,435,598,63.07568130605152,240.0,179.0,75,518,254,758,60.69760866761263,160.0,119.0,43,378,162,538,77.11134614847694,voc_emotic_ava/AVA__904501.jpg,800.0,598.0,0,0,598,800,478400,598x800,3,False
48.69136474346683,patches/AVA__876003.jpg,320.0,239.0,21,464,260,784,77.77457082360763,240.0,179.0,229,129,408,369,61.241009399769744,160.0,119.0,324,535,443,695,75.21924057003787,voc_emotic_ava/AVA__876003.jpg,800.0,598.0,0,0,598,800,478400,598x800,3,True
59.973546048364035,patches/AVA__725106.jpg,280.0,273.0,348,66,621,346,77.64430346812783,210.0,204.0,438,458,642,668,74.84799149391705,140.0,136.0,11,439,147,579,67.98187567012171,voc_emotic_ava/AVA__725106.jpg,700.0,683.0,0,0,683,700,478100,683x700,1,True
80.87732993502178,patches/AVA__861826.jpg,320.0,238.0,41,291,279,611,78.69291234846773,240.0,179.0,331,203,510,443,66.06674178928635,160.0,119.0,205,63,324,223,82.16420031259936,voc_emotic_ava/AVA__861826.jpg,800.0,597.0,0,0,597,800,477600,597x800,1,False
70.77954490507425,patches/AVA__939834.jpg,320.0,238.0,14,269,252,589,74.30467997706198,240.0,178.0,147,25,325,265,69.68254039270654,160.0,119.0,308,423,427,583,72.11837669294364,voc_emotic_ava/AVA__939834.jpg,800.0,596.0,0,0,596,800,476800,596x800,1,False
79.18259923914934,patches/AVA__709117.jpg,288.0,264.0,353,133,617,421,78.4195677632113,216.0,198.0,102,93,300,309,45.502311923047046,144.0,132.0,524,466,656,610,70.52662997191413,voc_emotic_ava/AVA__709117.jpg,720.0,662.0,0,0,662,720,476640,662x720,1,False
42.45323852436981,patches/AVA__883962.jpg,294.0,258.0,319,418,577,712,65.75533153726919,220.0,194.0,337,236,531,456,56.57737780073005,147.0,129.0,121,516,250,663,32.2502050606564,voc_emotic_ava/AVA__883962.jpg,736.0,647.0,0,0,647,736,476192,647x736,1,True
60.08580326643288,patches/AVA__939420.jpg,320.0,238.0,346,442,584,762,71.57190124752208,240.0,178.0,146,403,324,643,67.16100799863217,160.0,119.0,354,56,473,216,69.4010660460264,voc_emotic_ava/AVA__939420.jpg,800.0,595.0,0,0,595,800,476000,595x800,1,False
77.45826063909043,patches/AVA__911783.jpg,320.0,237.0,310,244,547,564,67.27966756731799,240.0,178.0,118,299,296,539,73.01618258336329,160.0,118.0,468,106,586,266,67.3558026837381,voc_emotic_ava/AVA__911783.jpg,800.0,594.0,0,0,594,800,475200,594x800,3,True
88.1559794117475,patches/AVA__940257.jpg,320.0,237.0,145,326,382,646,73.80562017049445,240.0,178.0,360,26,538,266,69.21822696354258,160.0,118.0,419,446,537,606,83.60140754621,voc_emotic_ava/AVA__940257.jpg,800.0,594.0,0,0,594,800,475200,594x800,3,False
70.93200283220943,patches/AVA__943976.jpg,320.0,237.0,355,436,592,756,71.32571151167039,240.0,178.0,391,82,569,322,75.20040499594002,160.0,118.0,271,379,389,539,66.36817814399453,voc_emotic_ava/AVA__943976.jpg,800.0,594.0,0,0,594,800,475200,594x800,3,False
72.43202903980108,patches/AVA__708615.jpg,288.0,263.0,358,344,621,632,69.39509564115885,216.0,197.0,42,280,239,496,69.65546658812607,144.0,131.0,235,149,366,293,79.60427782436446,voc_emotic_ava/AVA__708615.jpg,720.0,659.0,0,0,659,720,474480,659x720,1,True
85.07052681260892,patches/AVA__914212.jpg,320.0,237.0,63,429,300,749,75.59290455236788,240.0,177.0,270,20,447,260,77.25323241473562,160.0,118.0,220,294,338,454,75.24184619049115,voc_emotic_ava/AVA__914212.jpg,800.0,593.0,0,0,593,800,474400,593x800,1,False
77.48754300997173,patches/AVA__940179.jpg,320.0,236.0,4,62,240,382,44.10269772571753,240.0,177.0,17,390,194,630,52.445348402057505,160.0,118.0,118,626,236,786,61.462052509460726,voc_emotic_ava/AVA__940179.jpg,800.0,592.0,0,0,592,800,473600,592x800,2,False
86.79797696095055,patches/AVA__878170.jpg,320.0,236.0,166,168,402,488,70.52674069414975,240.0,177.0,9,83,186,323,78.80508687858911,160.0,118.0,385,65,503,225,79.0785100092139,voc_emotic_ava/AVA__878170.jpg,800.0,592.0,0,0,592,800,473600,592x800,2,False
61.03735478023807,patches/AVA__730474.jpg,288.0,262.0,33,341,295,629,81.7869914084385,216.0,196.0,199,119,395,335,62.1801497316571,144.0,131.0,36,19,167,163,76.69317208086929,voc_emotic_ava/AVA__730474.jpg,720.0,656.0,0,0,656,720,472320,656x720,1,False
79.80863181027058,patches/AVA__855779.jpg,310.0,242.0,193,93,435,403,75.60715185981036,233.0,182.0,139,442,321,675,72.62328121298637,155.0,121.0,39,447,160,602,72.7156382329253,voc_emotic_ava/AVA__855779.jpg,777.0,607.0,0,0,607,777,471639,607x777,1,False
77.4989359524626,patches/AVA__902127.jpg,320.0,235.0,168,471,403,791,79.32395118140973,240.0,176.0,214,51,390,291,72.9730251443065,160.0,117.0,375,45,492,205,69.68535185839112,voc_emotic_ava/AVA__902127.jpg,800.0,589.0,0,0,589,800,471200,589x800,1,False
78.78539995872511,patches/AVA__850542.jpg,280.0,268.0,108,157,376,437,72.2835477350563,210.0,201.0,447,206,648,416,67.46059950483601,140.0,134.0,311,29,445,169,79.42970276701722,voc_emotic_ava/AVA__850542.jpg,700.0,672.0,0,0,672,700,470400,672x700,1,True
80.13287703607419,patches/AVA__903906.jpg,320.0,234.0,146,374,380,694,70.70504570984627,240.0,176.0,355,152,531,392,68.19667043269439,160.0,117.0,469,388,586,548,78.06586677256931,voc_emotic_ava/AVA__903906.jpg,800.0,587.0,0,0,587,800,469600,587x800,2,True
84.88436415388747,patches/AVA__935670.jpg,320.0,234.0,170,371,404,691,90.00437971602098,240.0,176.0,95,90,271,330,68.37419778288566,160.0,117.0,377,579,494,739,79.06735738678738,voc_emotic_ava/AVA__935670.jpg,800.0,587.0,0,0,587,800,469600,587x800,2,False
63.77552734617682,patches/AVA__635737.jpg,288.0,260.0,92,426,352,714,60.38167218194515,216.0,195.0,7,71,202,287,56.90414638132664,144.0,130.0,324,545,454,689,63.28576898702561,voc_emotic_ava/AVA__635737.jpg,720.0,652.0,0,0,652,720,469440,652x720,2,False
68.39177027726163,patches/AVA__701315.jpg,288.0,260.0,343,79,603,367,75.3219297850358,216.0,195.0,196,154,391,370,55.31848853128221,144.0,130.0,79,436,209,580,72.6451476078483,voc_emotic_ava/AVA__701315.jpg,720.0,652.0,0,0,652,720,469440,652x720,2,True
80.06248820391122,patches/AVA__674427.jpg,288.0,260.0,28,362,288,650,76.09511170894218,216.0,195.0,192,92,387,308,72.10865750193403,144.0,130.0,387,414,517,558,76.75563557393511,voc_emotic_ava/AVA__674427.jpg,720.0,651.0,0,0,651,720,468720,651x720,1,False
83.06087547141995,patches/AVA__846033.jpg,320.0,234.0,36,113,270,433,78.14904598940579,240.0,175.0,367,266,542,506,79.63487183357061,160.0,117.0,67,562,184,722,71.58180554923862,voc_emotic_ava/AVA__846033.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
63.75143880765157,patches/AVA__938221.jpg,320.0,234.0,320,1,554,321,71.7370528834427,240.0,175.0,407,525,582,765,74.75358985053846,160.0,117.0,311,306,428,466,73.91729571372039,voc_emotic_ava/AVA__938221.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
44.1550985981306,patches/AVA__855193.jpg,320.0,234.0,88,147,322,467,68.2191949129664,240.0,175.0,381,133,556,373,57.027708129977206,160.0,117.0,265,586,382,746,69.16040802265445,voc_emotic_ava/AVA__855193.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
84.2231500180356,patches/AVA__856786.jpg,320.0,234.0,23,234,257,554,78.9960877820626,240.0,175.0,220,207,395,447,74.88496076820522,160.0,117.0,266,467,383,627,74.47989299437779,voc_emotic_ava/AVA__856786.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
76.70541663668283,patches/AVA__840829.jpg,320.0,234.0,260,431,494,751,76.72657165627712,240.0,175.0,183,150,358,390,49.90490954976059,160.0,117.0,47,612,164,772,72.90012395807717,voc_emotic_ava/AVA__840829.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
75.96400047927663,patches/AVA__795072.jpg,288.0,260.0,39,324,299,612,78.67809338733728,216.0,195.0,339,95,534,311,71.74572555338341,144.0,130.0,490,270,620,414,77.06783103822231,voc_emotic_ava/AVA__795072.jpg,720.0,650.0,0,0,650,720,468000,650x720,1,False
84.01400067947282,patches/AVA__944323.jpg,320.0,234.0,44,150,278,470,74.81982098450953,240.0,175.0,330,78,505,318,62.0459824122435,160.0,117.0,58,515,175,675,65.58059963687764,voc_emotic_ava/AVA__944323.jpg,800.0,585.0,0,0,585,800,468000,585x800,6,False
79.19086775738971,patches/AVA__863492.jpg,300.0,249.0,254,175,503,475,56.25649821519805,225.0,187.0,49,82,236,307,57.27042463494112,150.0,124.0,490,514,614,664,70.11199527578434,voc_emotic_ava/AVA__863492.jpg,750.0,624.0,0,0,624,750,468000,624x750,1,True
80.68759567395921,patches/AVA__849535.jpg,320.0,233.0,250,396,483,716,82.6414043300083,240.0,175.0,101,488,276,728,80.9368832775129,160.0,116.0,170,224,286,384,72.83124841951953,voc_emotic_ava/AVA__849535.jpg,800.0,584.0,0,0,584,800,467200,584x800,2,False
52.89174046379899,patches/AVA__909294.jpg,320.0,233.0,17,64,250,384,63.96798235863819,240.0,175.0,308,443,483,683,53.66918092614114,160.0,116.0,99,457,215,617,63.50229927505322,voc_emotic_ava/AVA__909294.jpg,800.0,584.0,0,0,584,800,467200,584x800,2,False
71.57824601316976,patches/AVA__498060.jpg,288.0,259.0,337,196,596,484,69.34305647940164,216.0,194.0,2,223,196,439,76.08453598150268,144.0,129.0,60,1,189,145,64.9818302902369,voc_emotic_ava/AVA__498060.jpg,720.0,648.0,0,0,648,720,466560,648x720,1,False
78.16533821655322,patches/AVA__863729.jpg,320.0,233.0,218,157,451,477,74.29030672660978,240.0,174.0,409,557,583,797,73.57528031291393,160.0,116.0,74,325,190,485,74.06178661503586,voc_emotic_ava/AVA__863729.jpg,800.0,583.0,0,0,583,800,466400,583x800,2,False
74.02701188568103,patches/AVA__907816.jpg,320.0,233.0,315,433,548,753,78.22394445893084,240.0,174.0,356,14,530,254,74.05692240435864,160.0,116.0,203,207,319,367,73.74877007625149,voc_emotic_ava/AVA__907816.jpg,800.0,583.0,0,0,583,800,466400,583x800,2,False
77.99189211395698,patches/AVA__771038.jpg,288.0,258.0,314,226,572,514,64.05212638507527,216.0,194.0,83,502,277,718,69.6364671953454,144.0,129.0,174,246,303,390,72.21006768025259,voc_emotic_ava/AVA__771038.jpg,720.0,647.0,0,0,647,720,465840,647x720,1,False
86.63342200578285,patches/AVA__922438.jpg,320.0,232.0,103,477,335,797,81.1627144304267,240.0,174.0,71,231,245,471,77.0734900742588,160.0,116.0,324,202,440,362,74.7859003288199,voc_emotic_ava/AVA__922438.jpg,800.0,582.0,0,0,582,800,465600,582x800,4,False
84.42611249687334,patches/AVA__932229.jpg,320.0,232.0,269,314,501,634,71.08982934731391,240.0,174.0,137,132,311,372,72.26329233951147,160.0,116.0,386,148,502,308,75.45467998097334,voc_emotic_ava/AVA__932229.jpg,800.0,582.0,0,0,582,800,465600,582x800,4,False
82.8664503884889,patches/AVA__845608.jpg,320.0,232.0,18,430,250,750,77.28010000498463,240.0,174.0,133,113,307,353,61.52438886577957,160.0,116.0,446,192,562,352,75.20187021304822,voc_emotic_ava/AVA__845608.jpg,800.0,582.0,0,0,582,800,465600,582x800,4,False
68.79113283059924,patches/AVA__896943.jpg,320.0,232.0,111,2,343,322,71.04070613178077,240.0,174.0,377,233,551,473,70.60882339742659,160.0,116.0,84,620,200,780,74.21151548437872,voc_emotic_ava/AVA__896943.jpg,800.0,582.0,0,0,582,800,465600,582x800,4,True
68.52617348648702,patches/AVA__856027.jpg,320.0,232.0,176,250,408,570,70.72428362865551,240.0,174.0,370,315,544,555,70.84947434331258,160.0,116.0,163,582,279,742,57.140150935141506,voc_emotic_ava/AVA__856027.jpg,800.0,581.0,0,0,581,800,464800,581x800,4,False
59.24814742204754,patches/AVA__907576.jpg,320.0,232.0,184,37,416,357,55.79527127532995,240.0,174.0,1,19,175,259,65.23926903088936,160.0,116.0,222,622,338,782,61.71972737526951,voc_emotic_ava/AVA__907576.jpg,800.0,581.0,0,0,581,800,464800,581x800,4,False
78.90834899223185,patches/AVA__888788.jpg,320.0,232.0,326,273,558,593,82.04576112584428,240.0,174.0,199,110,373,350,80.07228933863315,160.0,116.0,236,610,352,770,72.11182314998103,voc_emotic_ava/AVA__888788.jpg,800.0,581.0,0,0,581,800,464800,581x800,4,False
74.50980553735414,patches/AVA__926772.jpg,320.0,232.0,24,103,256,423,77.00322208721003,240.0,174.0,253,159,427,399,66.70027882173967,160.0,116.0,288,407,404,567,79.89435554198624,voc_emotic_ava/AVA__926772.jpg,800.0,581.0,0,0,581,800,464800,581x800,4,False
56.46162591517165,patches/AVA__739564.jpg,288.0,258.0,355,246,613,534,62.56767239039674,216.0,193.0,149,87,342,303,59.863258541679954,144.0,129.0,507,29,636,173,66.94117749717867,voc_emotic_ava/AVA__739564.jpg,720.0,645.0,0,0,645,720,464400,645x720,1,False
68.73333991969739,patches/AVA__879581.jpg,320.0,232.0,262,278,494,598,78.81628519354017,240.0,174.0,4,448,178,688,69.94887459597321,160.0,116.0,115,12,231,172,75.2440245445473,voc_emotic_ava/AVA__879581.jpg,800.0,580.0,0,0,580,800,464000,580x800,2,False
70.69193750145325,patches/AVA__850981.jpg,320.0,232.0,215,118,447,438,74.44354939795757,240.0,174.0,49,155,223,395,70.6458970890332,160.0,116.0,419,48,535,208,63.232371372935724,voc_emotic_ava/AVA__850981.jpg,800.0,580.0,0,0,580,800,464000,580x800,2,False
71.66604209510452,patches/AVA__958120.jpg,320.0,231.0,148,460,379,780,68.32587069692543,240.0,173.0,54,302,227,542,64.20893588076957,160.0,115.0,134,183,249,343,73.17483330809115,voc_emotic_ava/AVA__958120.jpg,800.0,579.0,0,0,579,800,463200,579x800,3,False
84.74691985542509,patches/AVA__926371.jpg,320.0,231.0,218,91,449,411,78.45543697159384,240.0,173.0,13,211,186,451,75.38938228896166,160.0,115.0,329,395,444,555,83.35121715535628,voc_emotic_ava/AVA__926371.jpg,800.0,579.0,0,0,579,800,463200,579x800,3,False
